month,long_ticker,short_ticker,cluster,mom1_diff
2018-09-01,OKE,KMI,11,0.04847651046314427
2018-09-01,T,VZ,12,0.053758638821033045
2018-09-01,KO,PG,13,0.06971965814793601
2018-09-01,PEP,PG,13,0.05150796241400657
2018-09-01,KO,CL,13,0.03516594053349187
2018-09-01,D,PEG,14,0.028383121526213917
2018-09-01,SO,NEE,15,0.10959406075427025
2018-09-01,SO,AEP,15,0.1048994592158412
2018-09-01,SO,DUK,15,0.09448511560719575
2018-09-01,SRE,EXC,16,0.03236472770444632
2018-10-01,GOOGL,MSFT,0,0.03834090677643853
2018-10-01,AAPL,MSFT,0,0.02653602465897842
2018-10-01,GOOGL,AAPL,0,0.011804882117460114
2018-10-01,TSLA,AMZN,1,0.11746382190648552
2018-10-01,META,AMZN,1,0.05930319021475816
2018-10-01,TSLA,META,1,0.05816063169172736
2018-10-01,NKE,SBUX,2,0.032757861825684076
2018-10-01,NKE,TMUS,2,0.032045344632241735
2018-10-01,TMUS,SBUX,2,0.0007125171934423413
2018-10-01,UNH,HD,3,0.03745493932399435
2018-10-01,TMO,ABT,4,0.07599644668587024
2018-10-01,HON,RTX,5,0.015516884597776892
2018-10-01,BLK,BA,6,0.09462014548052189
2018-10-01,ITW,BA,6,0.06167465342952694
2018-10-01,BLK,ITW,6,0.03294549205099495
2018-10-01,GE,CAT,7,0.21701701237673632
2018-10-01,GE,ETN,7,0.1621647898570977
2018-10-01,GE,EMR,7,0.11700717683534034
2018-10-01,WMT,PFE,8,0.0818161196663788
2018-10-01,WMT,JNJ,8,0.04609298108553783
2018-10-01,LLY,PFE,8,0.045919645474177484
2018-10-01,WFC,AXP,9,0.10614049732915887
2018-10-01,WFC,JPM,9,0.08633920751884172
2018-10-01,WFC,USB,9,0.08400943728098287
2018-10-01,SLB,CVX,10,0.05985429123910668
2018-10-01,COP,EOG,11,0.024947646859713624
2018-10-01,KMI,OKE,12,0.02685620929501864
2018-10-01,PG,KO,13,0.04173478183889401
2018-10-01,PEP,KO,13,0.03864736945045788
2018-10-01,CL,KO,13,0.036992157661764
2018-10-01,VZ,T,14,0.06936102618255158
2018-10-01,D,PEG,15,0.012466294001997058
2018-10-01,DUK,EIX,16,0.054016373751984426
2018-10-01,NEE,EIX,16,0.05372138640191371
2018-10-01,AEP,EIX,16,0.050818047894302554
2018-10-01,SRE,EXC,17,0.011046221217071772
2018-11-01,GOOGL,AAPL,0,0.06604369951920652
2018-11-01,MSFT,AAPL,0,0.03569580696821906
2018-11-01,GOOGL,MSFT,0,0.030347892550987465
2018-11-01,NVDA,TSLA,1,0.5237552552204099
2018-11-01,AMZN,TSLA,1,0.47620552444519904
2018-11-01,META,TSLA,1,0.35105382174265554
2018-11-01,CSCO,INTC,2,0.044612857189135546
2018-11-01,TMUS,SBUX,3,0.048406817204886377
2018-11-01,HD,UNH,4,0.133434597693888
2018-11-01,LMT,TMO,5,0.10792061038462386
2018-11-01,LMT,ABT,5,0.09424111476827068
2018-11-01,LMT,MDT,5,0.0637523305755513
2018-11-01,HON,BA,6,0.08384115510207579
2018-11-01,RTX,BA,6,0.06579384716301817
2018-11-01,MMM,BA,6,0.051237338118201525
2018-11-01,CAT,EMR,7,0.08566477614994394
2018-11-01,CAT,MPC,7,0.08021645295892044
2018-11-01,ETN,EMR,7,0.06007621407077468
2018-11-01,SLB,CVX,8,0.07083611973124149
2018-11-01,EOG,COP,9,0.07985889315031025
2018-11-01,OKE,KMI,10,0.004001095832369628
2018-11-01,BAC,GS,11,0.07156572573018904
2018-11-01,BAC,MS,11,0.05375972516331706
2018-11-01,BAC,JPM,11,0.039375323615773894
2018-11-01,COST,MCD,12,0.08399689451109271
2018-11-01,ABBV,GILD,13,0.051104944531977226
2018-11-01,PFE,WMT,14,0.0907810428924044
2018-11-01,LLY,WMT,14,0.05702453882388059
2018-11-01,JNJ,WMT,14,0.05486968518944435
2018-11-01,T,VZ,15,0.15384158379917856
2018-11-01,CL,PG,16,0.1795390899863183
2018-11-01,CL,KO,16,0.1412185465943523
2018-11-01,CL,PEP,16,0.10958124118686619
2018-11-01,PEG,D,17,0.004121700152964758
2018-11-01,EIX,AEP,18,0.009707810553876595
2018-11-01,EIX,SO,18,0.007510625979269658
2018-11-01,EIX,DUK,18,0.007336863827905438
2018-11-01,SRE,EXC,19,0.03549484720412854
2018-12-01,AAPL,MSFT,0,0.22392531538369342
2018-12-01,AAPL,GOOGL,0,0.19872171651572457
2018-12-01,GOOGL,MSFT,0,0.025203598867968857
2018-12-01,NVDA,AMZN,1,0.2817632152875442
2018-12-01,NVDA,TSLA,1,0.2631034035414288
2018-12-01,NVDA,META,1,0.15043709513949122
2018-12-01,CSCO,INTC,2,0.01204654216120371
2018-12-01,LMT,ABT,3,0.04421119689109676
2018-12-01,LMT,TMO,3,0.03804060449050928
2018-12-01,TMO,ABT,3,0.006170592400587482
2018-12-01,TMUS,SBUX,4,0.15265451301507027
2018-12-01,NKE,SBUX,4,0.14711890295278396
2018-12-01,HD,SBUX,4,0.11988081224719749
2018-12-01,BA,MMM,5,0.11857235399769739
2018-12-01,RTX,MMM,5,0.1137030492828981
2018-12-01,BA,ITW,5,0.1083179472708874
2018-12-01,MPC,CAT,6,0.18661355022558324
2018-12-01,MPC,ETN,6,0.15188672154451144
2018-12-01,EMR,CAT,6,0.11627509632605615
2018-12-01,XOM,CVX,7,0.0678834809843476
2018-12-01,SLB,EOG,8,0.10182051651594304
2018-12-01,SLB,COP,8,0.06782307892258521
2018-12-01,COP,EOG,8,0.03399743759335783
2018-12-01,OKE,KMI,9,0.05396240524677309
2018-12-01,COST,MCD,10,0.05829020978565591
2018-12-01,GILD,ABBV,11,0.15578887073712133
2018-12-01,COF,WFC,12,0.019287671389359273
2018-12-01,COF,JPM,12,0.011255136298623958
2018-12-01,JPM,WFC,12,0.008032535090735315
2018-12-01,GS,BAC,13,0.1831952072839489
2018-12-01,GS,MS,13,0.12259439904012515
2018-12-01,MS,BAC,13,0.060600808243823745
2018-12-01,WMT,LLY,14,0.1258046121963593
2018-12-01,WMT,PFE,14,0.10813133744861492
2018-12-01,WMT,JNJ,14,0.08236792951512106
2018-12-01,T,VZ,15,0.03801843909022873
2018-12-01,KO,PEP,16,0.024290028380193673
2018-12-01,PG,PEP,16,0.019520118138302234
2018-12-01,CL,PEP,16,0.018599827495324073
2018-12-01,PPL,PEG,17,0.03997704248332945
2018-12-01,PPL,D,17,0.03683839744258566
2018-12-01,D,PEG,17,0.0031386450407437927
2018-12-01,SO,DUK,18,0.018910613191377657
2018-12-01,AEP,DUK,18,0.01436565199876605
2018-12-01,SO,AEP,18,0.004544961192611607
2018-12-01,SRE,EXC,19,0.020466565537510473
2019-01-01,AMZN,TSLA,0,0.06090742329406906
2019-01-01,AMZN,META,0,0.043644746239143606
2019-01-01,META,TSLA,0,0.017262677054925457
2019-01-01,HD,SBUX,1,0.0123322501259987
2019-01-01,LMT,UNH,2,0.013808166924958787
2019-01-01,TMO,ABT,3,0.07920526213472301
2019-01-01,RTX,BA,4,0.056111044223195905
2019-01-01,RTX,ITW,4,0.04452198215027958
2019-01-01,RTX,MMM,4,0.04246898977911695
2019-01-01,EMR,CAT,5,0.05179851886834963
2019-01-01,ETN,CAT,5,0.044343326451472764
2019-01-01,EMR,ETN,5,0.007455192416876866
2019-01-01,XOM,CVX,6,0.05681714827566631
2019-01-01,SLB,COP,7,0.13332874525417338
2019-01-01,EOG,COP,7,0.09786990136984919
2019-01-01,SLB,EOG,7,0.03545884388432419
2019-01-01,OKE,KMI,8,0.022758658048377955
2019-01-01,COST,MCD,9,0.06110728428350187
2019-01-01,COF,JPM,10,0.034976548425446286
2019-01-01,WFC,JPM,10,0.028968255395189768
2019-01-01,COF,WFC,10,0.006008293030256517
2019-01-01,GS,MS,11,0.017159550373150423
2019-01-01,GILD,ABBV,12,0.10108470287347793
2019-01-01,JNJ,LLY,13,0.09680018014136083
2019-01-01,JNJ,WMT,13,0.08055169850115085
2019-01-01,JNJ,PFE,13,0.06560726367506153
2019-01-01,T,VZ,14,0.018723485381411553
2019-01-01,PEP,PG,15,0.0592657859848843
2019-01-01,CL,PG,15,0.035580656766944774
2019-01-01,KO,PG,15,0.03316894504682
2019-01-01,PPL,D,16,0.03126866731080846
2019-01-01,PEG,D,16,0.03121190464732926
2019-01-01,PPL,PEG,16,5.6762663479204e-05
2019-01-01,SO,DUK,17,0.04644688055466373
2019-01-01,SO,AEP,17,0.033521847231143154
2019-01-01,SO,NEE,17,0.028760800203241565
2019-01-01,SRE,EXC,18,0.025360365973531196
2019-02-01,INTC,GOOGL,0,0.07338901446754753
2019-02-01,INTC,AAPL,0,0.051098327980078295
2019-02-01,MSFT,GOOGL,0,0.04923224273140758
2019-02-01,ABT,CSCO,1,0.08629023046491069
2019-02-01,ABT,TMO,1,0.0840017842861902
2019-02-01,TMO,CSCO,1,0.0022884461787204824
2019-02-01,HD,UNH,2,0.016465719141721458
2019-02-01,MMM,RTX,3,0.0575023801845258
2019-02-01,MMM,HON,3,0.03595981599892939
2019-02-01,MMM,ITW,3,0.032504194933003605
2019-02-01,TSLA,META,4,0.349034479292317
2019-02-01,TSLA,AMZN,4,0.22178245849637568
2019-02-01,NVDA,META,4,0.19474622249863516
2019-02-01,CAT,ETN,5,0.05589989727085065
2019-02-01,CAT,EMR,5,0.04107113711396604
2019-02-01,EMR,ETN,5,0.014828760156884613
2019-02-01,PSX,MPC,6,0.01536904370771186
2019-02-01,CVX,XOM,7,0.020628091402505655
2019-02-01,COP,SLB,8,0.1396749032208926
2019-02-01,EOG,SLB,8,0.08527784875163613
2019-02-01,COP,EOG,8,0.05439705446925647
2019-02-01,KMI,OKE,9,0.016545664259056903
2019-02-01,ABBV,GILD,10,0.23765259144437745
2019-02-01,PFE,LLY,11,0.054626012678571034
2019-02-01,PFE,JNJ,11,0.050113448675714545
2019-02-01,PFE,WMT,11,0.04775135641114414
2019-02-01,MCD,COST,12,0.046766803625141184
2019-02-01,BLK,AXP,13,0.02518660951486873
2019-02-01,COF,GS,14,0.11922650574720572
2019-02-01,MS,GS,14,0.11099733429553704
2019-02-01,COF,MS,14,0.008229171451668682
2019-02-01,VZ,CL,15,0.1045161128280605
2019-02-01,VZ,T,15,0.08108479278972536
2019-02-01,KO,CL,15,0.07758866061394576
2019-02-01,D,PPL,16,0.12269417259645055
2019-02-01,D,PEG,16,0.06516087218092115
2019-02-01,PEG,PPL,16,0.0575333004155294
2019-02-01,DUK,SO,17,0.08941452740368772
2019-02-01,NEE,SO,17,0.07700613601879769
2019-02-01,AEP,SO,17,0.04799845895105359
2019-02-01,EIX,SRE,18,0.07771345323799417
2019-02-01,EIX,EXC,18,0.05544209306528458
2019-02-01,EXC,SRE,18,0.022271360172709587
2019-03-01,GOOGL,MSFT,0,0.07660117054765458
2019-03-01,GOOGL,AAPL,0,0.044195473111208194
2019-03-01,AAPL,MSFT,0,0.03240569743644639
2019-03-01,AMZN,META,1,0.014470389708094555
2019-03-01,NKE,CSCO,2,0.04774626717564523
2019-03-01,RTX,HON,3,0.007583268670741328
2019-03-01,UNH,LMT,4,0.1792705543186609
2019-03-01,UNH,MMM,4,0.14609256052288788
2019-03-01,UNH,HD,4,0.1123884246445267
2019-03-01,MDT,ABT,5,0.03977986991217364
2019-03-01,MDT,TMO,5,0.03280669418839466
2019-03-01,TMO,ABT,5,0.006973175723778979
2019-03-01,CAT,EMR,6,0.017161727550272232
2019-03-01,CAT,ETN,6,0.014872228175384805
2019-03-01,ETN,EMR,6,0.002289499374887427
2019-03-01,AXP,BLK,7,0.01882523856853502
2019-03-01,MS,COF,8,0.04989153718907713
2019-03-01,GS,COF,8,0.04498164709275809
2019-03-01,JPM,COF,8,0.03394993424615378
2019-03-01,PFE,LLY,9,0.03803524768959976
2019-03-01,GILD,ABBV,10,0.05816680125632512
2019-03-01,MPC,PSX,11,0.0749450334243511
2019-03-01,OKE,XOM,12,0.089603391541484
2019-03-01,OKE,KMI,12,0.05778886210489986
2019-03-01,OKE,CVX,12,0.052689641491806105
2019-03-01,EOG,SLB,13,0.060573397270454965
2019-03-01,EOG,COP,13,0.059289281918330605
2019-03-01,COP,SLB,13,0.0012841153521243598
2019-03-01,KO,T,14,0.09324880893390963
2019-03-01,KO,PEP,14,0.09269826060312925
2019-03-01,KO,VZ,14,0.0917191715253689
2019-03-01,D,PEG,15,0.010047006416448623
2019-03-01,DUK,SO,16,0.002984848428476017
2019-03-01,DUK,AEP,16,0.0023178470117339867
2019-03-01,AEP,SO,16,0.0006670014167420302
2019-03-01,EXC,EIX,17,0.026223254774837335
2019-03-01,SRE,EIX,17,0.02148991024655822
2019-03-01,EXC,SRE,17,0.004733344528279115
2019-04-01,GOOGL,AAPL,0,0.05225269275295763
2019-04-01,MSFT,AAPL,0,0.04426142840899194
2019-04-01,GOOGL,MSFT,0,0.007991264343965687
2019-04-01,TSLA,AMZN,1,0.21104534882916903
2019-04-01,TSLA,META,1,0.15756548027811057
2019-04-01,META,AMZN,1,0.05347986855105846
2019-04-01,NKE,CSCO,2,0.05803033996109408
2019-04-01,RTX,HON,3,0.005947204298324182
2019-04-01,MMM,HD,4,0.042330061750315284
2019-04-01,MMM,UNH,4,0.022863795051665248
2019-04-01,UNH,HD,4,0.019466266698650037
2019-04-01,MDT,TMO,5,0.043319778293115396
2019-04-01,ABT,TMO,5,0.02537590525157607
2019-04-01,MDT,ABT,5,0.017943873041539327
2019-04-01,CAT,ETN,6,0.03232386231284101
2019-04-01,CAT,EMR,6,0.01817455834392301
2019-04-01,EMR,ETN,6,0.014149303968918003
2019-04-01,PFE,LLY,7,0.04801636686094923
2019-04-01,PFE,JNJ,7,0.04327449207074796
2019-04-01,WMT,LLY,7,0.03717498238484496
2019-04-01,GILD,ABBV,8,0.007542611801019783
2019-04-01,BLK,AXP,9,0.04311974223669879
2019-04-01,JPM,MS,10,0.03533442416589394
2019-04-01,GS,MS,10,0.02928437878142265
2019-04-01,COF,MS,10,0.027873319654912465
2019-04-01,MPC,PSX,11,0.022502351590717673
2019-04-01,XOM,OKE,12,0.06441895194303959
2019-04-01,CVX,OKE,12,0.05681610106997215
2019-04-01,KMI,OKE,12,0.04245405906317257
2019-04-01,COP,EOG,13,0.02891512980283928
2019-04-01,SLB,EOG,13,0.023710990164921508
2019-04-01,COP,SLB,13,0.005204139637917771
2019-04-01,T,PEP,14,0.05213629902581407
2019-04-01,T,PG,14,0.04818620383681105
2019-04-01,T,KO,14,0.034875521616401395
2019-04-01,PEG,D,15,0.01639911101021818
2019-04-01,DUK,SO,16,0.03618078675734804
2019-04-01,DUK,AEP,16,0.02823411467653747
2019-04-01,AEP,SO,16,0.007946672080810568
2019-04-01,EXC,SRE,17,0.02149050204095193
2019-04-01,EXC,EIX,17,0.012143983889870924
2019-04-01,EIX,SRE,17,0.009346518151081007
2019-05-01,GOOGL,AAPL,0,0.03771278325641436
2019-05-01,TSLA,META,1,0.30734352526627373
2019-05-01,TSLA,AMZN,1,0.22896472589891514
2019-05-01,AMZN,META,1,0.07837879936735859
2019-05-01,INTC,MSFT,2,0.1571904358008528
2019-05-01,NVDA,AMD,3,0.07470535767642938
2019-05-01,MMM,RTX,4,0.19442934934147826
2019-05-01,MMM,HON,4,0.18043582717091444
2019-05-01,MMM,ITW,4,0.17217396382261463
2019-05-01,UNH,LMT,5,0.16797432543187074
2019-05-01,MDT,TMO,6,0.038582320092322875
2019-05-01,MDT,ABT,6,0.024199526346951883
2019-05-01,ABT,TMO,6,0.014382793745370992
2019-05-01,LLY,JNJ,7,0.10811091143568119
2019-05-01,LLY,PFE,7,0.054212593533271236
2019-05-01,PFE,JNJ,7,0.05389831790240995
2019-05-01,AXP,BLK,8,0.059261666726064366
2019-05-01,ETN,EMR,9,0.00873538754684966
2019-05-01,ETN,CAT,9,0.0073137513718339875
2019-05-01,CAT,EMR,9,0.0014216361750156725
2019-05-01,ABBV,GILD,10,0.0022780932523071007
2019-05-01,COF,JPM,11,0.01883412190268241
2019-05-01,GS,MS,12,0.07786674123496273
2019-05-01,BAC,MS,12,0.0421087599926242
2019-05-01,GS,BAC,12,0.03575798124233853
2019-05-01,PSX,MPC,13,0.02654633695146824
2019-05-01,CVX,KMI,14,0.030656287138336458
2019-05-01,OKE,KMI,14,0.020580079572253496
2019-05-01,CVX,XOM,14,0.01882510386010472
2019-05-01,COP,EOG,15,0.06551253591052775
2019-05-01,COP,SLB,15,0.033875271121577066
2019-05-01,SLB,EOG,15,0.03163726478895068
2019-05-01,VZ,CL,16,0.09152995991002943
2019-05-01,VZ,KO,16,0.06980613352443465
2019-05-01,VZ,PEP,16,0.06757400943431091
2019-05-01,PEG,D,17,0.011724169925339867
2019-05-01,DUK,SO,18,0.01739411269996527
2019-05-01,DUK,AEP,18,0.009039658677868045
2019-05-01,AEP,SO,18,0.008354454022097224
2019-05-01,SRE,EXC,19,4.1570896441411875e-05
2019-06-01,AAPL,GOOGL,0,0.047063376400583334
2019-06-01,TSLA,AMZN,1,0.14565415821492878
2019-06-01,TSLA,META,1,0.14189926013646492
2019-06-01,META,AMZN,1,0.003754898078463853
2019-06-01,INTC,MSFT,2,0.08214946699704717
2019-06-01,NVDA,AMD,3,0.24279376771618133
2019-06-01,NKE,CSCO,4,0.04923901373333295
2019-06-01,RTX,HON,5,0.06036937704641243
2019-06-01,ABT,MDT,6,0.08553024200872239
2019-06-01,TMO,MDT,6,0.08025425702093925
2019-06-01,ABT,TMO,6,0.005275984987783144
2019-06-01,BLK,AXP,7,0.12204203509230283
2019-06-01,LLY,PFE,8,0.03527639456678944
2019-06-01,EMR,ETN,9,0.05234346909399601
2019-06-01,CAT,ETN,9,0.04797226151548928
2019-06-01,EMR,CAT,9,0.004371207578506731
2019-06-01,GILD,ABBV,10,0.009112222497903333
2019-06-01,JPM,COF,11,0.016095210351708023
2019-06-01,MS,GS,12,0.0468123659392462
2019-06-01,MS,BAC,12,0.026479420955050514
2019-06-01,BAC,GS,12,0.02033294498419569
2019-06-01,MPC,PSX,13,0.10252304290162395
2019-06-01,XOM,KMI,14,0.11235531545322608
2019-06-01,OKE,KMI,14,0.06745981802279832
2019-06-01,XOM,CVX,14,0.06597164389477106
2019-06-01,SLB,COP,15,0.1259471743639028
2019-06-01,EOG,COP,15,0.08624279604921825
2019-06-01,SLB,EOG,15,0.03970437831468454
2019-06-01,VZ,KO,16,0.05107009574444443
2019-06-01,VZ,PEP,16,0.04928736543268286
2019-06-01,CL,KO,16,0.044996460589347254
2019-06-01,D,PEG,17,0.019594996260123843
2019-06-01,DUK,SO,18,0.06723184318126618
2019-06-01,DUK,AEP,18,0.06509946251902643
2019-06-01,AEP,SO,18,0.0021323806622397523
2019-06-01,EXC,SRE,19,0.07704729351606854
2019-07-01,GOOGL,AAPL,0,0.1518784511580431
2019-07-01,AMZN,TSLA,1,0.14005369882157148
2019-07-01,META,TSLA,1,0.11933768319025462
2019-07-01,AMZN,META,1,0.020716015631316864
2019-07-01,AMD,NVDA,2,0.10440740289193018
2019-07-01,MSFT,INTC,3,0.0037899972579888974
2019-07-01,RTX,HD,4,0.07230105898923944
2019-07-01,RTX,NKE,4,0.057440625261846234
2019-07-01,RTX,ITW,4,0.056355477885254635
2019-07-01,UNH,COST,5,0.08946038806519874
2019-07-01,UNH,SBUX,5,0.08858194528829255
2019-07-01,SBUX,COST,5,0.0008784427769061853
2019-07-01,AXP,BLK,6,0.06167997454007201
2019-07-01,MDT,ABT,7,0.052736391701436514
2019-07-01,MDT,TMO,7,0.04878239345722091
2019-07-01,TMO,ABT,7,0.003953998244215606
2019-07-01,EMR,CAT,8,0.029993071911049718
2019-07-01,ETN,CAT,8,0.019599651871751167
2019-07-01,EMR,ETN,8,0.010393420039298551
2019-07-01,MCD,WMT,9,0.04188335510902341
2019-07-01,LLY,JNJ,10,0.10624696107659215
2019-07-01,LLY,PFE,10,0.0877155766829425
2019-07-01,PFE,JNJ,10,0.018531384393649653
2019-07-01,JPM,COF,11,0.001713477075607095
2019-07-01,MS,GS,12,0.04441818249223162
2019-07-01,ABBV,GILD,13,0.14763115367147628
2019-07-01,CL,PG,14,0.03607377501594233
2019-07-01,PEP,PG,14,0.033627969650025014
2019-07-01,CL,VZ,14,0.021679526406188865
2019-07-01,PSX,MPC,15,0.05734578943977575
2019-07-01,KMI,CVX,16,0.046241949192566745
2019-07-01,KMI,XOM,16,0.03619674764942382
2019-07-01,KMI,OKE,16,0.0349453779458293
2019-07-01,COP,SLB,17,0.12736924807159689
2019-07-01,COP,EOG,17,0.10318361720178593
2019-07-01,EOG,SLB,17,0.02418563086981096
2019-07-01,AEP,SO,18,0.011319613067055867
2019-07-01,AEP,DUK,18,0.00877023929719245
2019-07-01,DUK,SO,18,0.0025493737698634167
2019-08-01,AAPL,GOOGL,0,0.0486374982427229
2019-08-01,AMZN,TSLA,1,0.09540188821212758
2019-08-01,META,TSLA,1,0.07484971491687009
2019-08-01,AMZN,META,1,0.020552173295257492
2019-08-01,MSFT,INTC,2,0.03871374122997184
2019-08-01,AMD,NVDA,3,0.024663806158161217
2019-08-01,HON,HD,4,0.03969480307721618
2019-08-01,HON,RTX,4,0.038342733742388946
2019-08-01,HON,NKE,4,0.036989438834527766
2019-08-01,COST,SBUX,5,0.08662899895233278
2019-08-01,BLK,AXP,6,0.01419904851484366
2019-08-01,EMR,ETN,7,0.014461072887935078
2019-08-01,CAT,ETN,7,0.013465197001639506
2019-08-01,EMR,CAT,7,0.0009958758862955719
2019-08-01,WMT,MCD,8,0.01572732486939754
2019-08-01,TMO,MDT,9,0.1069263866566782
2019-08-01,TMO,ABT,9,0.09393908793303851
2019-08-01,ABT,MDT,9,0.012987298723639684
2019-08-01,PFE,LLY,10,0.08669468498695931
2019-08-01,JNJ,LLY,10,0.04837574463281513
2019-08-01,PFE,JNJ,10,0.03831894035414418
2019-08-01,ABBV,GILD,11,0.039737440655890355
2019-08-01,COF,JPM,12,0.02655283732090652
2019-08-01,MS,GS,13,0.05098502071762345
2019-08-01,PEP,PG,14,0.10864748992465445
2019-08-01,VZ,PG,14,0.10592850428647815
2019-08-01,CL,PG,14,0.07669751572125705
2019-08-01,MPC,PSX,15,0.08734416461461691
2019-08-01,XOM,OKE,16,0.04807366236267119
2019-08-01,XOM,KMI,16,0.029048563818363182
2019-08-01,CVX,OKE,16,0.02894151192375538
2019-08-01,EOG,SLB,17,0.08127021772960241
2019-08-01,EOG,COP,17,0.04882153521459809
2019-08-01,COP,SLB,17,0.03244868251500432
2019-08-01,PPL,SO,18,0.06115974901326138
2019-08-01,D,SO,18,0.05586839395593046
2019-08-01,PEG,SO,18,0.04506536802792338
2019-09-01,TSLA,AAPL,0,0.04982819410219297
2019-09-01,TSLA,GOOGL,0,0.043504631303837304
2019-09-01,AMZN,AAPL,0,0.03208361405899618
2019-09-01,INTC,MSFT,1,0.07058611952886729
2019-09-01,CSCO,LMT,2,0.22171947349762744
2019-09-01,CSCO,HD,2,0.22149423967814574
2019-09-01,CSCO,NKE,2,0.13980281068773726
2019-09-01,BLK,AXP,3,0.06432659320143241
2019-09-01,TMUS,COST,4,0.09285492195742262
2019-09-01,SBUX,COST,4,0.04815364244291165
2019-09-01,TMUS,SBUX,4,0.04470127951451097
2019-09-01,MCD,WMT,5,0.0002483094162437638
2019-09-01,CAT,ETN,6,0.08683986182423542
2019-09-01,EMR,ETN,6,0.06428185282782894
2019-09-01,CAT,EMR,6,0.022558008996406476
2019-09-01,ABT,MDT,7,0.07884205970840485
2019-09-01,ABT,TMO,7,0.05417171286706568
2019-09-01,TMO,MDT,7,0.024670346841339175
2019-09-01,BAC,JPM,8,0.05045534522931605
2019-09-01,BAC,COF,8,0.044692913928672806
2019-09-01,COF,JPM,8,0.005762431300643245
2019-09-01,MS,GS,9,0.0010140552305931694
2019-09-01,PFE,LLY,10,0.11894401104116581
2019-09-01,PFE,JNJ,10,0.06948921165873001
2019-09-01,JNJ,LLY,10,0.0494547993824358
2019-09-01,GILD,ABBV,11,0.016978533124718975
2019-09-01,PG,PEP,12,0.05137509357013381
2019-09-01,CL,PEP,12,0.036233425145362874
2019-09-01,PG,VZ,12,0.03382092650866575
2019-09-01,MPC,PSX,13,0.0880181315571179
2019-09-01,XOM,OKE,14,0.09770662682782427
2019-09-01,CVX,OKE,14,0.06415497036713114
2019-09-01,XOM,KMI,14,0.050786602821108806
2019-09-01,SLB,COP,15,0.07184137067288365
2019-09-01,SLB,EOG,15,0.05280188735532276
2019-09-01,EOG,COP,15,0.01903948331756089
2019-09-01,EIX,DUK,16,0.11136504623609977
2019-09-01,EIX,NEE,16,0.09394022952160963
2019-09-01,EIX,PEG,16,0.0885877608815262
2019-10-01,AMD,AAPL,0,0.1510956167155677
2019-10-01,AMD,TSLA,0,0.14585587555157575
2019-10-01,META,AAPL,0,0.1137551996825269
2019-10-01,MSFT,INTC,1,0.07848197130784662
2019-10-01,MMM,NKE,2,0.09490044671165276
2019-10-01,HD,NKE,2,0.08714480925927792
2019-10-01,HON,NKE,2,0.08382254165159253
2019-10-01,AXP,BLK,3,0.08049596864174369
2019-10-01,UNH,LMT,4,0.08243291323251478
2019-10-01,SBUX,TMUS,5,0.09352999977876908
2019-10-01,SBUX,COST,5,0.06178943860589092
2019-10-01,COST,TMUS,5,0.03174056117287816
2019-10-01,MCD,WMT,6,0.05383647209200071
2019-10-01,ETN,EMR,7,0.09187351056361992
2019-10-01,CAT,EMR,7,0.060549682436314756
2019-10-01,ETN,CAT,7,0.031323828127305164
2019-10-01,ABT,TMO,8,0.03460678774088788
2019-10-01,ABT,MDT,8,0.031038860935916568
2019-10-01,MDT,TMO,8,0.003567926804971311
2019-10-01,COF,JPM,9,0.02090217993293164
2019-10-01,GS,MS,10,0.01212474058561952
2019-10-01,LLY,PFE,11,0.020739713191821108
2019-10-01,LLY,JNJ,11,0.01782319145428668
2019-10-01,JNJ,PFE,11,0.0029165217375344277
2019-10-01,GILD,ABBV,12,0.14503661000844592
2019-10-01,CL,PG,13,0.04341815109974323
2019-10-01,KO,PG,13,0.038437792353352984
2019-10-01,PEP,PG,13,0.025260947635885378
2019-10-01,PSX,MPC,14,0.1962370193727474
2019-10-01,CVX,OKE,15,0.02647049480115604
2019-10-01,CVX,XOM,15,0.023799136133300314
2019-10-01,KMI,OKE,15,0.01707097397846935
2019-10-01,EOG,COP,16,0.09149422569582799
2019-10-01,EOG,SLB,16,0.06966522766565375
2019-10-01,SLB,COP,16,0.02182899803017424
2019-10-01,EXC,PPL,17,0.05835385707106977
2019-10-01,AEP,PPL,17,0.05274396406402326
2019-10-01,DUK,PPL,17,0.04696586294515703
2019-11-01,GOOGL,AAPL,0,0.07986605776483291
2019-11-01,MSFT,AAPL,0,0.07944973635164265
2019-11-01,GOOGL,MSFT,0,0.00041632141319025706
2019-11-01,AMZN,TSLA,1,0.2839545994081565
2019-11-01,META,TSLA,1,0.23122761162170802
2019-11-01,NVDA,TSLA,1,0.15263959369816593
2019-11-01,NKE,ITW,2,0.12392468586371674
2019-11-01,CSCO,ITW,2,0.10858360930065869
2019-11-01,NKE,RTX,2,0.09816662144496646
2019-11-01,AXP,BLK,3,0.04071548667854452
2019-11-01,LMT,UNH,4,0.19706101441956614
2019-11-01,MDT,TMO,5,0.03417566769190561
2019-11-01,ABT,TMO,5,0.0335253282872503
2019-11-01,MDT,ABT,5,0.000650339404655309
2019-11-01,SBUX,TMUS,6,0.0930472550028999
2019-11-01,SBUX,COST,6,0.07714090863415424
2019-11-01,COST,TMUS,6,0.01590634636874566
2019-11-01,MCD,WMT,7,0.07172898637839631
2019-11-01,EMR,GE,8,0.06714836757842013
2019-11-01,ETN,GE,8,0.0602410964070168
2019-11-01,EMR,CAT,8,0.05031568355009952
